s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
307.6497692,89679.0344188,43155.0345925,2.7696162,-0.1416835,8.3333333,0.0000000
308.5585384,89678.6447221,43154.2136188,2.6322276,-0.1413673,8.3333333,0.0000000
309.4692941,89678.1491147,43153.4495184,2.5123949,-0.1178072,8.3333333,0.0000000
310.4379234,89677.5402153,43152.6962030,2.4108225,-0.0997998,8.3333333,0.0000000
311.4040208,89676.8594773,43152.0106813,2.3193095,-0.0848905,8.3333333,0.0000000
312.3677805,89676.1273619,43151.3839120,2.2469960,-0.0701546,8.3333333,0.0000000
313.3364223,89675.3530473,43150.8019293,2.1837426,-0.0650701,8.3333333,0.0000000
314.3091816,89674.5401686,43150.2676176,2.1206688,-0.0645932,8.3333333,0.0000000
315.2683998,89673.7066955,43149.7928312,2.0589500,-0.0703275,8.3333333,0.0000000
316.1878917,89672.8816522,43149.3869140,1.9885438,-0.0816657,8.3333333,0.0000000
317.1187930,89672.0167281,43149.0426995,1.9078365,-0.0828685,8.3333333,0.0000000
318.0439032,89671.1315977,43148.7736772,1.8347389,-0.0718066,8.3333333,14.1928793
318.9273448,89670.2716937,43148.5711082,1.7779705,-0.0428889,9.7222222,0.0000000
319.8246054,89669.3894754,43148.4075005,1.7583664,-0.0130093,9.7222222,0.0000000
320.7044349,89668.5257890,43148.2397333,1.7548517,-0.0002653,9.7222222,0.0000000
321.6551344,89667.5899155,43148.0724902,1.7578808,0.0247759,9.7222222,0.0000000
322.5677818,89666.6950564,43147.8931790,1.8010179,0.0209362,9.7222222,0.0000000
323.4898181,89665.8045698,43147.6540461,1.7962922,-0.0122494,9.7222222,0.0000000
324.4839041,89664.8286203,43147.4650237,1.7775465,0.0094884,9.7222222,0.0000000
325.4529302,89663.8835006,43147.2511070,1.8149190,0.0609508,9.7222222,0.0000000
326.3419789,89663.0260935,43147.0160311,1.8907977,0.1136848,9.7222222,0.0000000
327.2180951,89662.2102787,43146.6966164,2.0155914,0.1321430,9.7222222,0.0000000
328.2126095,89661.3412897,43146.2129666,2.1379885,0.1257544,9.7222222,0.0000000
329.1147983,89660.6136770,43145.6795583,2.2541102,0.1255935,9.7222222,0.0000000
330.0013139,89659.9559922,43145.0851169,2.3626381,0.1286298,9.7222222,0.0000000
330.9162719,89659.3500625,43144.3995534,2.4858335,0.1058872,9.7222222,0.0000000
331.8945676,89658.8040589,43143.5878006,2.5631094,0.0854686,9.7222222,0.0000000
332.8010407,89658.3196599,43142.8216081,2.6469220,0.1052526,9.7222222,0.0000000
333.7824222,89657.9097908,43141.9299147,2.7618111,0.1090053,9.7222222,0.0000000
334.7941865,89657.5817001,43140.9728236,2.8641854,0.1021104,9.7222222,0.0000000
335.7732614,89657.3653600,43140.0179494,2.9650966,0.0937667,9.7222222,0.0000000
336.7511900,89657.2384559,43139.0482899,3.0476870,0.0770048,9.7222222,0.0000000
337.7175543,89657.1831693,43138.0835084,3.1148165,0.0469925,9.7222222,0.0000000
338.7068721,89657.1861202,43137.0941950,3.1395895,-0.0009879,9.7222222,0.0000000
339.6973879,89657.1792034,43136.1037033,3.1128606,-0.0243577,9.7222222,0.0000000
340.6860681,89657.1292751,43135.1162846,3.0913808,-0.0218671,9.7222222,0.0000000
341.6903063,89657.0791774,43134.1132968,3.0692812,-0.0393232,9.7222222,0.0000000
342.6829337,89656.9850413,43133.1251432,3.0128577,-0.0582239,9.7222222,0.0000000
343.7107190,89656.8199402,43132.1107053,2.9516449,-0.0540498,9.7222222,0.0000000
344.7397219,89656.5968629,43131.1061738,2.9016888,-0.0465840,9.7222222,0.0000000
345.7441144,89656.3368997,43130.1360071,2.8569212,-0.0483567,9.7222222,0.0000000
346.7138384,89656.0425979,43129.2120206,2.8062269,-0.0522770,9.7222222,0.0000000
